index,logits,ee,Prediction,Category,Ligand,Boron_reagent,Substrate,family,fold,set
69.0,-13.170676231384277,27.5,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccc(F)cc3)[C@@]1(C)C=C2c1ccc(F)cc1,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam2,1,train
380.0,1.7818260192871094,89.0,1.0,1.0,CC(C)(C)c1ccc(C2=C[C@@]3(C)C(c4ccc(C(C)(C)C)cc4)=C[C@@H]2C3(C)C)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,1,train
316.0,-9.022810935974121,2.0,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,c1ccc2cc(B3OB(c4ccc5ccccc5c4)OB(c4ccc5ccccc5c4)O3)ccc2c1,O=C1C=CCCC1,fam1,1,train
235.0,-3.4469382762908936,4.5,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam2,1,train
127.0,-5.337131977081299,4.0,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCCC1,fam3,1,train
170.0,-0.49223819375038147,91.5,0.0,1.0,COc1cc(C2=C[C@H]3CC[C@@H]2C=C3c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam3,1,train
275.0,4.0958404541015625,95.5,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1ccco1,fam6,1,train
150.0,-13.295845031738281,1.0,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccc(Br)cc1,COC(=O)/C(C#N)=C/c1ccc(OC)cc1,fam3,1,train
404.0,2.562180280685425,98.0,1.0,1.0,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,Cc1ccccc1B(O)O,CC(=O)/C=C/C(C)C,fam2,1,train
445.0,-3.1467108726501465,2.5,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1c(C)cccc1C,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,1,train
140.0,-2.3258252143859863,1.0,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,COc1ccc(B(O)O)cc1OC,O=C1C=CC2(OCCO2)c2cc3c(cc21)OCO3,fam3,1,train
328.0,-5.628404140472412,2.5,0.0,0.0,CC1=C[C@@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@H]1C[C@@H]2C(C)C,Cc1ccc(O)c(B2OC(C)(C)C(C)(C)O2)c1,CCC/C=C/c1ncc(C(F)(F)F)cc1Cl,fam7,1,train
576.0,4.009287357330322,97.0,1.0,1.0,CC(C)(OCOCc1ccccc1)C1=C[C@H]2C=C[C@@H]1C2,OB(O)c1ccccc1,O=C1C=CCCCC1,fam1,1,train
454.0,-1.6286753416061401,6.5,0.0,0.0,Cc1cc(C)c(CC2=C[C@@H]3C[C@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1ccccc1,O=C1C=CC(=O)N1C1CCCCC1,fam1,1,train
51.0,0.8467378616333008,97.5,1.0,1.0,C=CCC1=C[C@@H]2C[C@H]1C=C2CC=C,OB(O)c1ccccc1,O=C1C=CCCC1,fam1,1,train
15.0,-6.2912702560424805,15.0,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,OB(O)c1ccccc1,CN1C(=O)C=CC1=O,fam1,1,train
201.0,-9.547760963439941,2.5,0.0,0.0,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,O=C1C=CC(=O)N1Cc1ccccc1,fam4,1,train
361.0,8.512625694274902,67.0,1.0,1.0,CC1(C)[C@H]2C=C(c3ccccc3)[C@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,COC(=O)/C=C/C(=O)OC,fam2,1,train
672.0,3.7760422229766846,96.0,1.0,1.0,CC1=C[C@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@@H]1C[C@@H]2C(C)C,CC1(C)OB(c2ccccc2O)OC1(C)C,CCCCCC/C=C/c1ncc(C#N)cc1Cl,fam7,1,train
677.0,4.181750297546387,98.5,1.0,1.0,CC1=C[C@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccc(F)cc1,CC(C)(C)[Si](C)(C)OCC/C=C/c1ncccn1,fam7,1,train
584.0,-1.6762961149215698,5.0,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1c(C)cccc1C,OB(O)c1ccccc1,CCC/C=C/C(=O)NC(C)(C)C,fam5,1,train
617.0,-7.7465362548828125,5.0,0.0,0.0,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1,Cc1ccc(OCc2ccccc2)c(/C=C/C=O)c1,fam6,1,train
510.0,8.266039848327637,84.5,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CC(=O)N1Cc1ccccc1,fam3,1,train
318.0,-5.494933605194092,4.0,0.0,0.0,CC(C)CC(O)(CC(C)C)C1=C[C@@H]2C=C[C@H]1CC2,CCCC/C=C/B(O)O,O=C1C=CCCC1,fam3,1,train
641.0,3.4968085289001465,97.5,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,COc1ccc(B2OB(c3ccc(OC)cc3)OB(c3ccc(OC)cc3)O2)cc1,O=C1C=CCCC1,fam1,1,train
444.0,-1.488341212272644,5.5,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccc(C(F)(F)F)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,1,train
367.0,4.605809211730957,98.25,1.0,1.0,CC1(C)[C@H]2C=C(c3ccccc3)[C@]1(C)C=C2c1ccccc1,O=[N+]([O-])c1cccc(B(O)O)c1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,1,train
62.0,-2.3082528114318848,3.5,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,COc1ccc(B(O)O)cc1,CC(=O)/C=C/C(C)C,fam2,1,train
225.0,-5.502301216125488,6.0,0.0,0.0,CC(C)(OCOCc1ccccc1)C1=C[C@@H]2C=C[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,1,train
175.0,-10.035603523254395,2.5,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1ccc(C(F)(F)F)cc1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,1,train
524.0,5.8716654777526855,95.80000305175781,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,CC(C)=C1CCC=CC1=O,C[Si](C)(/C=C/C(=O)c1ccccc1)c1ccccc1,fam3,1,train
468.0,2.5523691177368164,98.5,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccc(F)cc1,O=C1C=CC2(CC1)OCCO2,fam3,1,train
247.0,-2.9142823219299316,10.0,0.0,0.0,CC1=C[C@@H]2C(C(=O)Oc3ccc4ccccc4c3)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=C1C=CCCC1,fam7,1,train
68.0,-5.516887664794922,4.5,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccc(F)cc3)[C@@]1(C)C=C2c1ccc(F)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,1,train
80.0,-11.467514991760254,11.0,0.0,0.0,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccccc1,COc1ccc(/C=C/C(C)=O)cc1,fam8,1,train
477.0,7.32732629776001,99.5,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1cccc(Cl)c1,O=C1C=CC2(OCCO2)c2ccccc21,fam3,1,train
86.0,3.5451860427856445,95.0,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,1,train
104.0,-1.7126902341842651,5.0,0.0,0.0,CC(C)CC(O)(CC(C)C)C1=C[C@@H]2C=C[C@H]1CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam3,1,train
637.0,-3.1392383575439453,1.75,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1c(C)cccc1C,COc1ccc(B(O)O)cc1,O=C1C=CCCC1,fam5,1,train
12.0,-9.234884262084961,5.0,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,OB(O)c1ccccc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam1,1,train
233.0,-5.2427287101745605,3.0,0.0,0.0,CC(C)(OCOCc1ccccc1)C1=C[C@@H]2C=C[C@H]1C2,OB(O)c1ccccc1,O=C1C=CCCCC1,fam1,1,train
559.0,3.4794981479644775,86.5,1.0,1.0,COC(=O)[C@]12C=C(c3cccc(C)c3)[C@](C(=O)OC)(C=C1c1cccc(C)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,1,train
278.0,4.6244916915893555,96.5,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1cccnc1,fam6,1,train
403.0,3.341856002807617,98.0,1.0,1.0,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,1,train
90.0,4.465092658996582,96.5,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1ccccc1C=O,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,1,train
552.0,2.3489151000976562,98.5,1.0,1.0,C[C@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@](C)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,1,train
448.0,4.876456260681152,95.0,1.0,1.0,Cc1cc(C)c(CC2=C[C@@H]3C[C@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1ccccc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam1,1,train
646.0,1.5205285549163818,98.5,1.0,1.0,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,CC(C)(C)c1ccc(B(O)O)cc1,O=C1C=CCCC1,fam7,1,train
178.0,-15.662027359008789,1.5,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,CC(=O)/C=C/[Si](c1ccccc1)(c1ccccc1)c1ccccc1,fam3,1,train
239.0,4.915077209472656,96.5,1.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1c(C)cccc1C,OB(O)c1ccccc1,O=C1C=CCCCC1,fam5,1,train
582.0,-3.12735652923584,3.5,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1c(C)cccc1C,OB(O)c1ccccc1,O=C1C=CCCCC1,fam5,1,train
174.0,-10.78500747680664,2.5,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1cccc(Cl)c1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,1,train
210.0,-3.3834762573242188,4.0,0.0,0.0,C[C@@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@](C)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,O=C1C=CCO1,fam4,1,train
596.0,-1.2455201148986816,99.0,0.0,1.0,CO[C@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,Cc1ccc2oc(=O)ccc2c1,fam6,1,train
592.0,0.32228243350982666,5.5,1.0,0.0,C=CCC1=C[C@]2(C)C[C@@](C)(OC)[C@H]1C=C2CC(C)C,OB(O)/C=C/c1ccccc1,C/C=C/C(C)=O,fam6,1,train
608.0,1.9796724319458008,99.5999984741211,1.0,1.0,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccc(C(F)(F)F)cc1,O=C1C=CCCC1,fam7,1,train
74.0,-7.5084333419799805,2.0,0.0,0.0,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccc(C(F)(F)F)cc1,CC(=O)/C=C/C(C)C,fam8,1,train
407.0,3.421107769012451,94.5,1.0,1.0,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,Cc1ccc(B(O)O)cc1,O=C1C=CCCCC1,fam2,1,train
208.0,-2.8501434326171875,1.5,0.0,0.0,CO[C@@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1c(C)cccc1C,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,1,train
181.0,-7.070250511169434,4.199999809265137,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,CC(C)=C1CCC=CC1=O,C[Si](C)(/C=C/C(=O)c1ccccc1)c1ccccc1,fam3,1,train
202.0,-11.010589599609375,0.5,0.0,0.0,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1C(F)(F)F,O=C1C=CC(=O)N1Cc1ccccc1,fam4,1,train
415.0,6.480515003204346,96.75,1.0,1.0,CC1(C)[C@H]2C=C(c3cccc4ccccc34)[C@]1(C)C=C2c1cccc2ccccc12,COc1cccc(B(O)O)c1,CC(=O)/C=C/C(C)C,fam8,1,train
382.0,10.966377258300781,77.5,1.0,1.0,CC1(C)[C@H]2C=C(c3ccc(-c4ccccc4)cc3)[C@]1(C)C=C2c1ccc(-c2ccccc2)cc1,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam2,1,train
268.0,4.266626358032227,95.5,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1cccc(C(F)(F)F)c1,O=C/C=C/c1ccccc1,fam6,1,train
565.0,1.8520317077636719,98.0,1.0,1.0,COC(C)(C)C1=C[C@H]2C=C[C@@H]1C2,OB(O)c1ccccc1,O=C1C=CCCC1,fam1,1,train
53.0,1.1838804483413696,97.5,1.0,1.0,C1=C(C2CCCCC2)[C@@H]2C=C(C3CCCCC3)[C@H]1C2,OB(O)c1ccccc1,O=C1C=CCCC1,fam1,1,train
169.0,-1.4176502227783203,96.0,0.0,1.0,COC(=O)c1ccc(C2=C[C@H]3CC[C@@H]2C=C3c2ccc(C(=O)OC)cc2)cc1,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam3,1,train
20.0,-6.17820930480957,1.274999976158142,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,1,train
49.0,-2.6580708026885986,2.5,0.0,0.0,COc1ccc(C2=C[C@H]3CC[C@@H]2C=C3c2ccc(OC)cc2)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,1,train
628.0,-8.506223678588867,3.5,0.0,0.0,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,COc1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1cccc(F)c1,fam6,1,train
521.0,9.007038116455078,98.5,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,CC(=O)/C=C/[Si](c1ccccc1)(c1ccccc1)c1ccccc1,fam3,1,train
173.0,-9.076037406921387,3.5,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,Cc1ccccc1B(O)O,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,1,train
198.0,-6.966989517211914,24.0,0.0,0.0,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,1,train
290.0,7.3256072998046875,80.0,1.0,1.0,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2c1ccccc1,COc1ccc(B(O)O)cc1,O=C/C=C/c1ccccc1,fam6,1,train
441.0,-1.5965652465820312,7.5,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccc(C(F)(F)F)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,1,train
63.0,-4.012250900268555,2.5,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,OB(O)c1ccccc1,O=C1C=CCCCC1,fam2,1,train
94.0,-5.1255598068237305,11.0,0.0,0.0,COc1ccc(C2=C[C@H]3CC[C@@H]2C=C3c2ccc(OC)cc2)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam3,1,train
622.0,-4.995526313781738,4.0,0.0,0.0,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1C(F)(F)F,CC(C)(C)OC(=O)/C=C/c1ccccc1,fam6,1,train
494.0,11.361842155456543,98.0,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccc(Br)cc1,COC(=O)/C(C#N)=C/c1ccc(Cl)cc1,fam3,1,train
439.0,5.587012767791748,92.5,1.0,1.0,Cc1cc(C)cc(C2=C[C@@H]3CC[C@H]2C=C3c2cc(C)cc(C)c2)c1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam3,1,train
164.0,-6.789219379425049,1.5,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccc2ccccc2c1,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,1,train
386.0,-0.8707471489906311,1.5,0.0,0.0,C=CCC1=C[C@]2(C)C[C@@](C)(OC)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1F,O=C1C=CCCC1,fam6,1,train
654.0,5.862452983856201,98.5,1.0,1.0,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,Fc1ccc(B2OB(c3ccc(F)cc3)OB(c3ccc(F)cc3)O2)cc1,O=C1C=CCCC1,fam1,1,train
629.0,-7.745327949523926,4.5,0.0,0.0,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1,COc1ccc(/C=C/C(=O)OC(C)(C)C)cc1,fam6,1,train
497.0,12.594249725341797,99.0,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,COCOc1ccc(C)cc1/C=C(\C#N)C(=O)OC,fam3,1,train
97.0,-5.4564409255981445,19.5,0.0,0.0,FC[C@@]12C=C(c3ccccc3)[C@@](CF)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,1,train
613.0,-6.260440349578857,3.5,0.0,0.0,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,OB(O)c1ccc(F)cc1,O=C/C=C/c1ccccc1,fam6,1,train
105.0,-3.1015567779541016,5.0,0.0,0.0,Cc1cc(C)c(CC2=C[C@H]3C[C@@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1ccccc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam1,1,train
466.0,3.1882433891296387,99.0,1.0,1.0,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CC2(CC1)OCCO2,fam3,1,train
30.0,-5.535338878631592,1.5,0.0,0.0,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1c(F)cccc1F,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,1,train
243.0,2.6582939624786377,85.5,1.0,1.0,COc1ccc(C2=C[C@H]3C=C[C@]2(C)C[C@@]3(C)OC)cc1OC,COc1ccc(B(O)O)cc1,O=C1C=CCCO1,fam5,1,train
410.0,10.45743179321289,72.0,1.0,1.0,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam2,1,train
601.0,3.0318002700805664,97.5,1.0,1.0,C=CCC1=C[C@@]2(C)C[C@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)c1cccc(Cl)c1,O=C1C=CCC1,fam6,1,train
159.0,-3.723405361175537,1.0,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,Cc1ccccc1B(O)O,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,1,train
207.0,-2.798975706100464,2.5,0.0,0.0,C[C@@]12C=C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@](C)(C=C1c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,OB(O)c1ccccc1,C/C=C/C(=O)CC,fam4,1,train
55.0,-0.47104644775390625,2.5,0.0,0.0,CC1=C[C@@H]2C(CO)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=C1C=CCCC1,fam7,1,train
453.0,-1.7607927322387695,7.5,0.0,0.0,Cc1cc(C)c(CC2=C[C@@H]3C[C@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1ccccc1,CN1C(=O)C=CC1=O,fam1,1,train
684.0,3.6913771629333496,85.0,1.0,1.0,CC1=C[C@H]2C(C(=O)N3CCOCC3)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=[N+]([O-])c1ccc(/C=C/CCc2ccccc2)cc1,fam7,1,train
77.0,-6.892943859100342,1.399999976158142,0.0,0.0,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,Cc1ccccc1B(O)O,CC(=O)/C=C/C1CCCC1,fam8,1,train
329.0,-3.6666994094848633,4.0,0.0,0.0,CC1=C[C@@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@H]1C[C@@H]2C(C)C,CC1(C)OB(c2ccccc2O)OC1(C)C,CCCCCC/C=C/c1ncc(C#N)cc1Cl,fam7,1,train
313.0,-1.23579740524292,1.5,0.0,0.0,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,Cc1cc(C)cc(B(O)O)c1,O=C1C=CCCC1,fam7,1,train
7.0,1.7321627140045166,94.0,1.0,1.0,CO[C@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2c1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam6,1,train
368.0,5.918532848358154,98.75,1.0,1.0,CC1(C)[C@H]2C=C(c3ccccc3)[C@]1(C)C=C2c1ccccc1,OB(O)c1cccc(Cl)c1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,1,train
660.0,-0.9839473962783813,9.0,0.0,0.0,C1=C(C2CCCCC2)[C@H]2C=C(C3CCCCC3)[C@@H]1C2,OB(O)c1ccccc1,O=C1C=CCC1,fam1,1,train
642.0,6.116420269012451,98.0,1.0,1.0,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,OB(O)c1cccc(C(F)(F)F)c1,O=C1C=CCCC1,fam2,1,train
393.0,1.1383455991744995,90.5,1.0,1.0,Cc1cc(C)cc(C2=C[C@@H]3CC[C@H]2C=C3c2cc(C)cc(C)c2)c1,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,1,train
184.0,-5.281832218170166,17.5,0.0,0.0,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCO1,fam3,1,train
199.0,-6.314630031585693,1.0,0.0,0.0,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,O=C1C=CCO1,fam4,1,train
137.0,-5.078797817230225,2.0,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccc2c(c1)OCO2,O=C1C=CC2(OCCO2)c2ccccc21,fam3,1,train
676.0,4.250005722045898,99.0,1.0,1.0,CC1=C[C@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CC(C)(C)[Si](C)(C)OCC/C=C/c1ncccn1,fam7,1,train
151.0,-12.785733222961426,2.0,0.0,0.0,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccc(Br)cc1,COC(=O)/C(C#N)=C/c1ccc(Cl)cc1,fam3,1,train
417.0,7.738903045654297,98.0,1.0,1.0,CC1(C)[C@H]2C=C(c3cccc4ccccc34)[C@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccc(C(F)(F)F)cc1,CC(=O)/C=C/C(C)C,fam8,1,train
556.0,3.5646724700927734,83.5,1.0,1.0,OC[C@]12C=C(c3ccccc3)[C@](CO)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,1,train
655.0,-3.2056326866149902,3.5,0.0,0.0,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1c(C)cccc1C,OB(O)c1ccc(Cl)cc1,O=C1C=CCCC1,fam5,1,train
345.0,-0.9217188954353333,21.0,0.0,0.0,C=CCC1=C[C@@]2(C)C=C[C@@H]1[C@](C)(OC)C2,OB(O)c1ccccc1,O=C1C=CCCC1,fam6,1,train
8.0,-0.8977524042129517,1.25,0.0,0.0,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,Cc1ccccc1B(O)O,O=C1C=CCCC1,fam7,1,train
