index,ee,Prediction,Ligand,Boron_reagent,Substrate,family,fold,set,error
519.0,98.0,93.56722259521484,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,COc1ccc(B(O)O)cc1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,1,train,4.432777404785156
308.0,96.0,90.90372467041016,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,C/C=C/C(=O)c1ccccc1,fam7,1,train,5.096275329589844
290.0,80.0,78.21980285644531,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2c1ccccc1,COc1ccc(B(O)O)cc1,O=C/C=C/c1ccccc1,fam6,1,train,1.7801971435546875
4.0,91.0,96.77826690673828,CCCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2c1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam6,1,train,-5.778266906738281
117.0,1.5,3.659060478210449,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,1,train,-2.159060478210449
543.0,99.0,98.2784194946289,C[C@]12C=C(c3ccccc3)[C@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,Cc1ccc2oc(=O)ccc2c1,fam4,1,train,0.7215805053710938
582.0,3.5,8.747722625732422,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1c(C)cccc1C,OB(O)c1ccccc1,O=C1C=CCCCC1,fam5,1,train,-5.247722625732422
151.0,2.0,2.6093413829803467,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccc(Br)cc1,COC(=O)/C(C#N)=C/c1ccc(Cl)cc1,fam3,1,train,-0.6093413829803467
345.0,21.0,23.929885864257812,C=CCC1=C[C@@]2(C)C=C[C@@H]1[C@](C)(OC)C2,OB(O)c1ccccc1,O=C1C=CCCC1,fam6,1,train,-2.9298858642578125
472.0,99.0,77.36502838134766,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,Cc1ccccc1B(O)O,CCCCC/C=C/C(C)=O,fam3,1,train,21.634971618652344
19.0,11.5,17.992610931396484,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,CCOC(=O)/C=C/C(=O)OCC,fam2,1,train,-6.492610931396484
26.0,2.0,4.157322883605957,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,CC(C)(C)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,1,train,-2.157322883605957
603.0,97.5,98.11237335205078,C=CCC1=C[C@@]2(C)C[C@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C1C=CCCCC1,fam6,1,train,-0.6123733520507812
403.0,98.0,91.57024383544922,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,1,train,6.429756164550781
81.0,3.0,2.954029083251953,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccccc1,CC(=O)/C=C/c1ccc(F)cc1,fam8,1,train,0.045970916748046875
224.0,2.5,5.635872840881348,CC(C)(O)C1=C[C@@H]2C=C[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,1,train,-3.1358728408813477
170.0,91.5,84.6903305053711,COc1cc(C2=C[C@H]3CC[C@@H]2C=C3c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam3,1,train,6.809669494628906
621.0,3.5,4.931859493255615,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1cccnc1,fam6,1,train,-1.4318594932556152
618.0,4.5,6.012852668762207,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1ccco1,fam6,1,train,-1.512852668762207
628.0,3.5,3.962585926055908,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,COc1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1cccc(F)c1,fam6,1,train,-0.4625859260559082
35.0,11.5,12.271905899047852,Cc1ccc(C2=C[C@]3(C)C(c4ccc(C)cc4)=C[C@H]2C3(C)C)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,1,train,-0.7719058990478516
249.0,94.5,95.40670013427734,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)/C=C/c1ccccc1,C/C=C/C(C)=O,fam6,1,train,-0.9067001342773438
213.0,16.5,18.96120262145996,OC[C@@]12C=C(c3ccccc3)[C@@](CO)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,1,train,-2.461202621459961
454.0,6.5,19.307674407958984,Cc1cc(C)c(CC2=C[C@@H]3C[C@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1ccccc1,O=C1C=CC(=O)N1C1CCCCC1,fam1,1,train,-12.807674407958984
411.0,95.5,88.64556884765625,CC1(C)[C@H]2C=C(c3ccc(F)cc3)[C@]1(C)C=C2c1ccc(F)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,1,train,6.85443115234375
622.0,4.0,3.793808698654175,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,OB(O)c1ccccc1C(F)(F)F,CC(C)(C)OC(=O)/C=C/c1ccccc1,fam6,1,train,0.2061913013458252
659.0,98.0,98.66606903076172,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,c1ccc2cc(B3OB(c4ccc5ccccc5c4)OB(c4ccc5ccccc5c4)O3)ccc2c1,O=C1C=CCCC1,fam1,1,train,-0.6660690307617188
126.0,7.5,7.456796646118164,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam3,1,train,0.04320335388183594
455.0,4.0,17.498701095581055,Cc1cc(C)c(CC2=C[C@@H]3C[C@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,Cc1ccccc1B(O)O,O=C1C=CC(=O)N1C1CCCCC1,fam1,1,train,-13.498701095581055
612.0,4.0,5.120160102844238,CO[C@@]1(C)C[C@]2(C)C=C(Cc3ccccc3)[C@H]1C=C2CC(C)C,COc1ccc(B(O)O)cc1,O=C/C=C/c1ccccc1,fam6,1,train,-1.1201601028442383
507.0,98.5,97.34888458251953,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccc2ccccc2c1,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,1,train,1.1511154174804688
89.0,4.0,5.249707221984863,FC(F)(F)c1ccc(C2=C[C@H]3CC[C@@H]2C=C3c2ccc(C(F)(F)F)cc2)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam3,1,train,-1.2497072219848633
27.0,1.0,1.978644847869873,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,OB(O)c1ccc(-c2ccccc2)cc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,1,train,-0.978644847869873
10.0,4.75,8.024503707885742,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,OB(O)c1ccccc1,O=C1C=CCCCC1,fam1,1,train,-3.274503707885742
150.0,1.0,2.9318573474884033,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccc(Br)cc1,COC(=O)/C(C#N)=C/c1ccc(OC)cc1,fam3,1,train,-1.9318573474884033
422.0,99.69999694824219,96.95285034179688,CC1(C)[C@H]2C=C(c3cccc4ccccc34)[C@]1(C)C=C2c1cccc2ccccc12,OB(O)c1ccc(C(F)(F)F)cc1,CC(=O)/C=C/C1CCCC1,fam8,1,train,2.7471466064453125
101.0,94.5,90.77510070800781,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1ccc(C(F)(F)F)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,1,train,3.7248992919921875
354.0,97.5,86.34140014648438,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam1,1,train,11.158599853515625
337.0,2.5,3.6567976474761963,CC1=C[C@@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CCCC/C=C/c1ccc2ccccc2n1,fam7,1,train,-1.1567976474761963
574.0,99.5,99.8761215209961,C[C@]12C=C(c3ccccc3)[C@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,O=C1C=CCCC1,fam4,1,train,-0.37612152099609375
203.0,0.5,4.881412506103516,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,COc1ccc(B(O)O)cc1,O=C1C=CC(=O)N1Cc1ccccc1,fam4,1,train,-4.381412506103516
163.0,1.0,0.961378812789917,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccc(Br)cc1,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,1,train,0.03862118721008301
164.0,1.5,0.9448444843292236,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccc2ccccc2c1,CC(C)(C)c1ccccc1N1C(=O)C=CC1=O,fam3,1,train,0.5551555156707764
682.0,95.0,97.54350280761719,CC1=C[C@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,C(=C/c1cnc2ccccc2n1)\CCc1ccccc1,fam7,1,train,-2.5435028076171875
359.0,98.0,97.85352325439453,CC(C)CC(O)(CC(C)C)C1=C[C@H]2C=C[C@@H]1CC2,Cc1ccccc1B(O)O,O=C1C=CCCC1,fam3,1,train,0.14647674560546875
313.0,1.5,5.3617095947265625,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,Cc1cc(C)cc(B(O)O)c1,O=C1C=CCCC1,fam7,1,train,-3.8617095947265625
64.0,5.5,4.589508056640625,CC1(C)[C@@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,Cc1ccc(B(O)O)cc1,O=C1C=CCCCC1,fam2,1,train,0.910491943359375
429.0,5.0,14.472650527954102,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,1,train,-9.472650527954102
298.0,2.5,4.1123809814453125,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,COc1ccc(B2OB(c3ccc(OC)cc3)OB(c3ccc(OC)cc3)O2)cc1,O=C1C=CCCC1,fam1,1,train,-1.6123809814453125
116.0,92.0,90.2964859008789,Cc1cc(C)c(CC2=C[C@H]3C[C@@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,OB(O)c1ccc2ccccc2c1,O=C1C=CC(=O)N1C1CCCCC1,fam1,1,train,1.7035140991210938
367.0,98.25,98.73834991455078,CC1(C)[C@H]2C=C(c3ccccc3)[C@]1(C)C=C2c1ccccc1,O=[N+]([O-])c1cccc(B(O)O)c1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,1,train,-0.48834991455078125
460.0,98.5,94.985595703125,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,1,train,3.514404296875
599.0,1.5,-0.7903001308441162,C=CCC1=C[C@]2(C)C[C@@](C)(OC)[C@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,O=C1C=CCCC1,fam6,1,train,2.290300130844116
529.0,5.0,6.311656475067139,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,C/C=C/C(=O)N(C)OC,fam3,1,train,-1.3116564750671387
391.0,97.0,95.14645385742188,FC(F)(F)c1ccc(C2=C[C@@H]3CC[C@H]2C=C3c2ccc(C(F)(F)F)cc2)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,1,train,1.853546142578125
484.0,1.0,11.194875717163086,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccsc1,O=C1C=CC2(OCCO2)c2ccccc21,fam3,1,train,-10.194875717163086
490.0,99.0,91.86517333984375,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,COC(=O)/C(C#N)=C/c1cccc(OC)c1,fam3,1,train,7.13482666015625
637.0,1.75,1.9798109531402588,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1c(C)cccc1C,COc1ccc(B(O)O)cc1,O=C1C=CCCC1,fam5,1,train,-0.2298109531402588
349.0,3.5,10.583662033081055,CO[C@]1(C)C[C@@]2(C)C=C(C=C(C)C)[C@@H]1C=C2c1ccccc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam6,1,train,-7.083662033081055
571.0,8.5,17.805261611938477,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccc(C(C)(C)C)cc1,OB(O)c1ccccc1,O=C1C=CCO1,fam5,1,train,-9.305261611938477
267.0,94.5,86.79022979736328,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,COC(=O)c1cccc(B(O)O)c1,O=C/C=C/c1ccccc1,fam6,1,train,7.709770202636719
146.0,0.5,3.071390151977539,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,COC(=O)/C(C#N)=C/c1ccccc1OC,fam3,1,train,-2.571390151977539
21.0,1.8333333730697632,3.3845245838165283,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,Cc1ccccc1B(O)O,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,1,train,-1.5511912107467651
303.0,1.5,5.407371520996094,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,CC(C)(C)c1ccc(B(O)O)cc1,O=C1C=CCCC1,fam7,1,train,-3.9073715209960938
28.0,1.0,2.5974743366241455,CC1(C)[C@@H]2C=C(c3ccccc3)[C@@]1(C)C=C2c1ccccc1,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam2,1,train,-1.5974743366241455
509.0,99.5,99.69755554199219,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,CC(C)(C)c1cc(Br)ccc1N1C(=O)C=CC1=O,fam3,1,train,-0.1975555419921875
664.0,98.0,98.86429595947266,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,CCCCC/C=C/B(O)O,O=C1C=CCCC1,fam1,1,train,-0.8642959594726562
104.0,5.0,5.665254592895508,CC(C)CC(O)(CC(C)C)C1=C[C@@H]2C=C[C@H]1CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam3,1,train,-0.6652545928955078
275.0,95.5,97.1915054321289,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,CC(=O)c1ccc(B(O)O)cc1,CC(C)(C)OC(=O)/C=C/c1ccco1,fam6,1,train,-1.6915054321289062
336.0,3.5,3.1694834232330322,CC1=C[C@@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccc2ccccc2c1,C(=C/c1nc2ccccc2o1)\c1ccccc1,fam7,1,train,0.3305165767669678
204.0,0.5,1.3795173168182373,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,COc1ccc2ccccc2c1B(O)O,O=C1C=CC(=O)N1Cc1ccccc1,fam4,1,train,-0.8795173168182373
323.0,6.5,2.1075665950775146,CC1=C[C@@H]2C(C(=O)N(C(C)C)C(C)C)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=[N+]([O-])c1ccc(/C=C/CCc2ccccc2)cc1,fam7,1,train,4.392433404922485
141.0,99.0,82.11822509765625,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccsc1,O=C1C=CC2(OCCO2)c2ccccc21,fam3,1,train,16.88177490234375
488.0,98.0,98.06788635253906,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccc(Br)cc1,COC(=O)/C(C#N)=C/c1ccccc1,fam3,1,train,-0.0678863525390625
388.0,2.5,-0.8035342693328857,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1c(C)cccc1C,O=[N+]([O-])c1cccc(B(O)O)c1,O=C1C=CCCC1,fam5,1,train,3.3035342693328857
137.0,2.0,2.1129889488220215,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccc2c(c1)OCO2,O=C1C=CC2(OCCO2)c2ccccc21,fam3,1,train,-0.11298894882202148
292.0,0.30000001192092896,3.2865822315216064,CC1=C[C@@H]2C(C(C)(C)O)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CC(=O)/C=C/[Si](C)(C)c1ccccc1,fam7,1,train,-2.9865822196006775
673.0,96.5,97.68318176269531,CC1=C[C@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CC(C)(C)[Si](C)(C)OCCC/C=C/c1ccc([N+](=O)[O-])cc1,fam7,1,train,-1.1831817626953125
221.0,14.0,14.503780364990234,COC(=O)[C@@]12C=C(c3cc(OC)c(OC)c(OC)c3)[C@@](C(=O)OC)(C=C1c1cc(OC)c(OC)c(OC)c1)CC2,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam4,1,train,-0.5037803649902344
294.0,98.25,95.31188201904297,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1c(C)cccc1C,COc1ccc(B(O)O)cc1,O=C1C=CCCC1,fam5,1,train,2.9381179809570312
668.0,95.0,88.00996398925781,CC1=C[C@H]2C(C(=O)NCc3ccccc3)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,O=[N+]([O-])c1ccc(/C=C/CCc2ccccc2)cc1,fam7,1,train,6.9900360107421875
449.0,95.5,94.33255767822266,Cc1cc(C)c(CC2=C[C@@H]3C[C@H]2C=C3Cc2c(C)cc(C)cc2C)c(C)c1,Cc1ccccc1B(O)O,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam1,1,train,1.1674423217773438
436.0,2.4000000953674316,3.025468111038208,CO[C@]1(C)C[C@]2(C)C=C[C@H]1C=C2c1ccc(C)cc1,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,1,train,-0.6254680156707764
670.0,97.5,100.96968841552734,CC1=C[C@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@@H]1C[C@@H]2C(C)C,CC1(C)OB(c2ccccc2O)OC1(C)C,CCC/C=C/c1ncc(C(F)(F)F)cc1Cl,fam7,1,train,-3.4696884155273438
139.0,1.0,0.574859619140625,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccc2ccccc2c1,O=C1C=CC2(OCCO2)c2ccccc21,fam3,1,train,0.425140380859375
266.0,96.5,98.20635986328125,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,O=C/C=C/c1ccco1,fam6,1,train,-1.70635986328125
330.0,3.5,3.5932819843292236,CC1=C[C@@H]2C(C(=O)N(Cc3ccccc3)Cc3ccccc3)=C[C@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CC(C)(C)[Si](C)(C)OCCC/C=C/c1ccc([N+](=O)[O-])cc1,fam7,1,train,-0.09328198432922363
43.0,98.5,98.30204010009766,C=CCC1=C[C@@]2(C)C[C@@](C)(OC)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1F,O=C1C=CCCC1,fam6,1,train,0.19795989990234375
522.0,99.0,98.12496948242188,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,CCC(=O)/C=C/[Si](C)(C)c1ccccc1,fam3,1,train,0.875030517578125
355.0,95.0,94.7044448852539,C1=C(Cc2ccccc2)[C@@H]2C=C(Cc3ccccc3)[C@H]1C2,OB(O)c1ccccc1,CC(C)(C)OC(=O)/C=C/C(=O)OC(C)(C)C,fam1,1,train,0.29555511474609375
120.0,95.0,89.64502716064453,CO[C@]1(C)C[C@@]2(C)C=C[C@@H]1C=C2c1cccc2ccccc12,OB(O)c1ccccc1,O=C1C=CCCC1,fam5,1,train,5.354972839355469
155.0,1.0,2.2377045154571533,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,COC(=O)/C(C#N)=C/c1cc(C)ccc1OCc1ccccc1,fam3,1,train,-1.2377045154571533
608.0,99.5999984741211,97.47803497314453,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccc(C(F)(F)F)cc1,O=C1C=CCCC1,fam7,1,train,2.1219635009765625
47.0,8.5,3.0252535343170166,Cc1ccccc1C1=C[C@H]2CC[C@@H]1C=C2c1ccccc1C,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,1,train,5.474746465682983
383.0,96.83333587646484,95.69580841064453,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,Cc1ccccc1B(O)O,O=C1C=CCCC1,fam2,1,train,1.1375274658203125
142.0,2.5,3.955118417739868,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCO1,fam3,1,train,-1.4551184177398682
405.0,96.5,89.27997589111328,CC1(C)[C@H]2C=C(c3ccc([N+](=O)[O-])cc3)[C@]1(C)C=C2c1ccc([N+](=O)[O-])cc1,COc1ccc(B(O)O)cc1,CC(=O)/C=C/C(C)C,fam2,1,train,7.220024108886719
631.0,40.5,28.247556686401367,C=CCC1=C[C@@]2(C)C[C@](C)(OC)[C@@H]1C=C2c1ccccc1,COc1ccc(B(O)O)cc1,CCOC(=O)/C=C/c1ccccc1,fam6,1,train,12.252443313598633
381.0,91.5,94.86608123779297,CC1(C)[C@H]2C=C(c3ccc(-c4ccccc4)cc3)[C@]1(C)C=C2c1ccc(-c2ccccc2)cc1,OB(O)c1ccccc1,CC(=O)/C=C/C(C)C,fam2,1,train,-3.3660812377929688
585.0,1.5,8.064652442932129,COc1ccc(C2=C[C@@H]3C=C[C@@]2(C)C[C@@]3(C)OC)cc1OC,OB(O)c1ccccc1,O=C1C=CCCO1,fam5,1,train,-6.564652442932129
133.0,0.5,0.07987713813781738,C1=C(c2ccccc2)[C@H]2C=C(c3ccccc3)[C@@H]1CC2,Cc1ccccc1B(O)O,O=C1C=CC2(OCCO2)c2ccccc21,fam3,1,train,0.4201228618621826
0.0,6.0,4.12945556640625,C1=C(Cc2ccccc2)[C@H]2C=C(Cc3ccccc3)[C@@H]1C2,c1ccc(B2OB(c3ccccc3)OB(c3ccccc3)O2)cc1,O=C1C=CCC1,fam1,1,train,1.87054443359375
77.0,1.399999976158142,2.8491930961608887,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,Cc1ccccc1B(O)O,CC(=O)/C=C/C1CCCC1,fam8,1,train,-1.4491931200027466
103.0,7.5,2.518258571624756,CC(C)CC(O)(CC(C)C)C1=C[C@@H]2C=C[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCCC1,fam3,1,train,4.981741428375244
201.0,2.5,3.9390130043029785,C[C@@]12C=C(c3ccccc3)[C@@](C)(C=C1c1ccccc1)CC2,OB(O)c1ccccc1,O=C1C=CC(=O)N1Cc1ccccc1,fam4,1,train,-1.4390130043029785
75.0,2.5,2.102665424346924,CC1(C)[C@@H]2C=C(c3cccc4ccccc34)[C@@]1(C)C=C2c1cccc2ccccc12,OB(O)c1cccc2ccccc12,CC(=O)/C=C/C(C)C,fam8,1,train,0.39733457565307617
662.0,95.0,88.12330627441406,CC1=C[C@H]2C(C(=O)Oc3cccc4ccccc34)=C[C@@H]1C[C@@H]2C(C)C,CC1(C)OB(c2ccccc2O)OC1(C)C,CCC/C=C/c1ncc(C(F)(F)F)cc1Cl,fam7,1,train,6.8766937255859375
274.0,95.0,98.15449523925781,CO[C@@]1(C)C[C@@]2(C)C=C(Cc3ccccc3)[C@@H]1C=C2CC(C)C,OB(O)c1ccccc1,Cc1ccc(OCc2ccccc2)c(/C=C/C=O)c1,fam6,1,train,-3.1544952392578125
362.0,88.5,84.06082153320312,CC1(C)[C@H]2C=C(c3ccccc3)[C@]1(C)C=C2c1ccccc1,OB(O)c1ccccc1,CCOC(=O)/C=C/C(=O)OCC,fam2,1,train,4.439178466796875
69.0,27.5,24.80297088623047,CC1(C)[C@@H]2C=C(c3ccc(F)cc3)[C@@]1(C)C=C2c1ccc(F)cc1,OB(O)c1ccccc1,Cc1ccc(/C=C/[N+](=O)[O-])cc1,fam2,1,train,2.6970291137695312
650.0,2.5,54.483280181884766,CC1=C[C@H]2C(C(C)(C)O)=C[C@@H]1C[C@@H]2C(C)C,OB(O)c1ccccc1,CCCCC/C=C/C(C)=O,fam7,1,train,-51.983280181884766
498.0,99.0,95.85150146484375,C1=C(c2ccccc2)[C@@H]2C=C(c3ccccc3)[C@H]1CC2,OB(O)c1ccccc1,COC(=O)/C(C#N)=C/c1cc(C)ccc1OCc1ccccc1,fam3,1,train,3.14849853515625
226.0,2.0,3.026197910308838,CC(C)CC(O)(CC(C)C)C1=C[C@@H]2C=C[C@H]1CC2,OB(O)c1ccccc1,O=C1C=CCCC1,fam3,1,train,-1.026197910308838
338.0,3.25,3.115413188934326,CC1=C[C@@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@H]1C[C@@H]2C(C)C,Cc1cccc(B(O)O)c1,CCCC/C=C/c1ccc2ccccc2n1,fam7,1,train,0.13458681106567383
335.0,3.5,3.5506062507629395,CC1=C[C@@H]2C(C(=O)N[C@H]3CCCC[C@@H]3n3c(C)ccc3C)=C[C@H]1C[C@@H]2C(C)C,CC(C)Oc1ccc(B(O)O)cc1Cl,C(=C/c1nc2ccccc2o1)\c1ccccc1,fam7,1,train,-0.05060625076293945
