index,%top,Ligand,ER1,ER2,ER3,ER4,ER5,ER6,ER7,EZ,LMW,LVR1,LVR1+4,LVR1+4/3+6,LVR2,LVR3,LVR3+6,LVR4,LVR5,LVR6,LVR7,LVWhole,RS,Rh source,SStoutR1,SStoutR2,SStoutR3,SStoutR4,Type,VB,boron reagent,equivs boron reagent,ligand,mol% Rh,mol% ligand,solvent,substrate,temp,time,yield,Original,Confg,ligand_num
184,17.5,C1(CC2=CC=CC=C2)=C[C@@H]3C(CC4=CC=CC=C4)=C[C@H]1CC3,-0.09,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,286.1721507,94.18429025,188.3685805,188.3685805,0.0,0.0,0.0,94.18429025,0.0,0.0,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,18.25910483,38.87019992,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.23,1.5,3.3,dioxane/H2O,O=C1C=CCCO1,30,3.0,79.0,1,1,48
185,4.0,C1(CC2=CC=CC=C2)=C[C@@H]3C(CC4=CC=CC=C4)=C[C@H]1CC3,-0.09,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,286.1721507,94.18429025,188.3685805,188.3685805,0.0,0.0,0.0,94.18429025,0.0,0.0,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,30.08645996,13.86399135,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3.0,L3.23,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(C)(C)C)cccc2)=O,60,5.0,99.0,1,1,48
186,95.0,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,-0.09,-0.09,0.0,1.0,286.1721507,0.0,0.0,0.0,0.0,94.18429025,188.3685805,0.0,0.0,94.18429025,32.69197045,292.9506265,0.0,[Rh(C2H4)2Cl]2,20.52673517,0.0,21.5742147,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)N(C)OC,50,20.0,92.0,1,0,49
187,94.5,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,-0.09,-0.09,0.0,1.0,286.1721507,0.0,0.0,0.0,0.0,94.18429025,188.3685805,0.0,0.0,94.18429025,32.69197045,292.9506265,0.0,[Rh(C2H4)2Cl]2,20.52673517,0.0,21.5742147,0.0,Lam,151.9199836,CC(C=C1)=CC=C1B(O)O,2.0,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)N(C)OC,50,20.0,83.0,1,0,49
188,93.5,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,-0.09,-0.09,0.0,1.0,286.1721507,0.0,0.0,0.0,0.0,94.18429025,188.3685805,0.0,0.0,94.18429025,32.69197045,292.9506265,0.0,[Rh(C2H4)2Cl]2,20.52673517,0.0,21.5742147,0.0,Lam,160.7102105,COC(C=C1)=CC=C1B(O)O,2.0,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)N(C)OC,50,20.0,93.0,1,0,49
189,96.0,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,-0.09,-0.09,0.0,1.0,286.1721507,0.0,0.0,0.0,0.0,94.18429025,188.3685805,0.0,0.0,94.18429025,32.69197045,292.9506265,0.0,[Rh(C2H4)2Cl]2,20.52673517,0.0,21.5742147,0.0,Lam,169.2159688,CC1=CC(C)=CC(B(O)O)=C1,2.0,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)N(C)OC,50,20.0,84.0,1,0,49
190,94.5,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,-0.09,-0.09,0.0,1.0,286.1721507,0.0,0.0,0.0,0.0,94.18429025,188.3685805,0.0,0.0,94.18429025,32.69197045,292.9506265,0.0,[Rh(C2H4)2Cl]2,20.52673517,0.0,21.5742147,0.0,Lam,175.2785624,OB(C1=CC=C(C=CC=C2)C2=C1)O,2.0,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)N(C)OC,50,20.0,83.0,1,0,49
191,92.5,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,-0.09,-0.09,0.0,1.0,286.1721507,0.0,0.0,0.0,0.0,94.18429025,188.3685805,0.0,0.0,94.18429025,32.69197045,292.9506265,0.0,[Rh(C2H4)2Cl]2,19.84482684,0.0,21.5742147,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)N1C=CC=C1,50,20.0,92.0,1,0,49
192,96.0,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,-0.09,-0.09,0.0,1.0,286.1721507,0.0,0.0,0.0,0.0,94.18429025,188.3685805,0.0,0.0,94.18429025,32.69197045,292.9506265,0.0,[Rh(C2H4)2Cl]2,18.37582915,0.0,21.5742147,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)NCC1=CC=CC=C1,50,20.0,92.0,1,0,49
193,93.5,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,-0.09,-0.09,0.0,1.0,286.1721507,0.0,0.0,0.0,0.0,94.18429025,188.3685805,0.0,0.0,94.18429025,32.69197045,292.9506265,0.0,[Rh(C2H4)2Cl]2,20.52673517,0.0,18.72206172,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.25,1.5,3.3,dioxane/H2O,CON(C)C(/C=C/CCC)=O,50,20.0,86.0,1,0,49
194,93.0,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,-0.09,-0.09,0.0,1.0,286.1721507,0.0,0.0,0.0,0.0,94.18429025,188.3685805,0.0,0.0,94.18429025,32.69197045,292.9506265,0.0,[Rh(C2H4)2Cl]2,20.52673517,0.0,28.08309257,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.25,1.5,3.3,dioxane/H2O,CON(C)C(/C=C/C(C)C)=O,50,20.0,74.0,1,0,49
195,90.0,C1(CC2=CC=CC=C2)=C[C@H]3C(CC4=CC=CC=C4)=C[C@@H]1CC3,0.0,0.0,-0.09,0.0,-0.09,-0.09,0.0,1.0,286.1721507,0.0,0.0,0.0,0.0,94.18429025,188.3685805,0.0,0.0,94.18429025,32.69197045,292.9506265,0.0,[Rh(C2H4)2Cl]2,20.52673517,0.0,17.16241953,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.25,1.5,3.3,dioxane/H2O,CON(C)C(/C=C/C1=CC=C(OC)C=C1)=O,50,20.0,91.0,1,0,49
196,0.5,C[C@]1(CC2)C(C3=CC=CC=C3)=C[C@]2(C)C(C4=CC=CC=C4)=C1,-0.01,-0.17,0.0,-0.01,-0.17,0.0,0.0,0.0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0.0,0.0,76.88830503,21.5742147,0.0,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0.0,0.0,Lam,134.6239983,OB(O)C1=CC=CC=C1,1.2,L3.26,0.9,2.0,DCM,O=C1C=CCC1,25,1.0,100.0,1,1,50
197,16.5,C[C@]1(CC2)C(C3=CC=CC=C3)=C[C@]2(C)C(C4=CC=CC=C4)=C1,-0.01,-0.17,0.0,-0.01,-0.17,0.0,0.0,1.0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0.0,0.0,76.88830503,21.5742147,0.0,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,20.77331772,0.0,21.5742147,0.0,Lam,134.6239983,OB(O)C1=CC=CC=C1,1.2,L3.26,0.9,2.0,DCM,CCC(/C=C/C)=O,25,1.0,99.0,1,1,50
198,24.0,C[C@]1(CC2)C(C3=CC=CC=C3)=C[C@]2(C)C(C4=CC=CC=C4)=C1,-0.01,-0.17,0.0,-0.01,-0.17,0.0,0.0,1.0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0.0,0.0,76.88830503,21.5742147,0.0,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.2,L3.26,0.9,2.0,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,25,1.0,99.0,1,1,50
199,1.0,C[C@]1(CC2)C(C3=CC=CC=C3)=C[C@]2(C)C(C4=CC=CC=C4)=C1,-0.01,-0.17,0.0,-0.01,-0.17,0.0,0.0,0.0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0.0,0.0,76.88830503,21.5742147,0.0,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.2,L3.26,0.9,2.0,MeOH/CH2Cl2,O=C1C=CCO1,25,1.0,95.0,1,1,50
200,1.0,C[C@]1(CC2)C(C3=CC=CC=C3)=C[C@]2(C)C(C4=CC=CC=C4)=C1,-0.01,-0.17,0.0,-0.01,-0.17,0.0,0.0,0.0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0.0,0.0,76.88830503,21.5742147,0.0,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,18.25910483,23.54607256,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.26,1.5,3.3,dioxane/H2O,O=C(O1)C=CC2=C1C=CC(C)=C2,30,24.0,63.0,1,1,50
201,2.5,C[C@]1(CC2)C(C3=CC=CC=C3)=C[C@]2(C)C(C4=CC=CC=C4)=C1,-0.01,-0.17,0.0,-0.01,-0.17,0.0,0.0,0.0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0.0,0.0,76.88830503,21.5742147,0.0,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,18.37582915,13.86399135,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.1,L3.26,1.5,3.3,MeOH/CH2Cl2,O=C(N1CC2=CC=CC=C2)C=CC1=O,25,1.0,95.0,1,1,50
202,0.5,C[C@]1(CC2)C(C3=CC=CC=C3)=C[C@]2(C)C(C4=CC=CC=C4)=C1,-0.01,-0.17,0.0,-0.01,-0.17,0.0,0.0,0.0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0.0,0.0,76.88830503,21.5742147,0.0,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,18.37582915,13.86399135,0.0,0.0,Lam,170.1226604,OB(C1=CC=CC=C1C(F)(F)F)O,1.1,L3.26,1.5,3.3,MeOH/CH2Cl2,O=C(N1CC2=CC=CC=C2)C=CC1=O,25,1.0,98.0,1,1,50
203,0.5,C[C@]1(CC2)C(C3=CC=CC=C3)=C[C@]2(C)C(C4=CC=CC=C4)=C1,-0.01,-0.17,0.0,-0.01,-0.17,0.0,0.0,0.0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0.0,0.0,76.88830503,21.5742147,0.0,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,18.37582915,13.86399135,0.0,0.0,Lam,160.7102105,COC(C=C1)=CC=C1B(O)O,1.1,L3.26,1.5,3.3,MeOH/CH2Cl2,O=C(N1CC2=CC=CC=C2)C=CC1=O,25,1.0,92.0,1,1,50
204,0.5,C[C@]1(CC2)C(C3=CC=CC=C3)=C[C@]2(C)C(C4=CC=CC=C4)=C1,-0.01,-0.17,0.0,-0.01,-0.17,0.0,0.0,0.0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0.0,0.0,76.88830503,21.5742147,0.0,32.69197045,292.9506265,1.0,[Rh(C2H4)2Cl]2,18.37582915,13.86399135,0.0,0.0,Lam,201.3647746,COC(C=CC1=C2C=CC=C1)=C2B(O)O,1.1,L3.26,1.5,3.3,MeOH/CH2Cl2,O=C(N1CC2=CC=CC=C2)C=CC1=O,25,1.0,98.0,1,1,50
205,1.0,C[C@]1(CC2)C(C3=CC=C(OC)C=C3)=C[C@]2(C)C(C4=CC=C(OC)C=C4)=C1,0.0,-0.17,0.0,0.0,-0.17,0.0,0.0,0.0,346.1932801,102.9745172,205.9490344,205.9490344,21.5742147,0.0,0.0,102.9745172,21.5742147,0.0,32.69197045,345.1230509,1.0,[Rh(C2H4)2Cl]2,18.25910483,23.54607256,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.2,L3.27,1.5,3.3,dioxane/H2O,O=C(O1)C=CC2=C1C=CC(C)=C2,30,3.0,95.0,1,1,51
206,2.0,FC(F)(F)C1=CC(C2=C[C@]3(C)C(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C[C@@]2(C)CC3)=CC(C(F)(F)F)=C1,0.0,-0.17,0.0,0.0,-0.17,0.0,0.0,0.0,558.1216892,147.8856292,295.7712584,295.7712584,21.5742147,0.0,0.0,147.8856292,21.5742147,0.0,32.69197045,434.9452748,1.0,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0.0,0.0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2.0,L3.28,0.9,2.0,DCM,O=C1C=CCC1,30,3.0,80.0,1,1,52
207,2.5,FC(F)(F)C1=CC(C2=C[C@]3(C)C(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C[C@@]2(C)CC3)=CC(C(F)(F)F)=C1,0.0,-0.17,0.0,0.0,-0.17,0.0,0.0,1.0,558.1216892,147.8856292,295.7712584,295.7712584,21.5742147,0.0,0.0,147.8856292,21.5742147,0.0,32.69197045,434.9452748,1.0,[Rh(C2H4)2Cl]2,20.77331772,0.0,21.5742147,0.0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2.0,L3.28,0.9,2.0,DCM,CCC(/C=C/C)=O,30,3.0,99.0,1,1,52
208,1.5,CC1=CC=CC(C)=C1C2=C[C@@H]3C=C[C@@]2(C)C[C@]3(C)OC,0.0,0.0,0.0,0.0,-0.17,0.0,-0.27,0.0,268.1827154,0.0,111.4802755,111.4802755,0.0,0.0,0.0,111.4802755,21.5742147,0.0,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.60,1.0,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,1.0,89.0,1,0,53
209,1.5,FC(F)(F)C1=CC(C2=C[C@]3(C)C(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C[C@@]2(C)CC3)=CC(C(F)(F)F)=C1,0.0,-0.17,0.0,0.0,-0.17,0.0,0.0,1.0,558.1216892,147.8856292,295.7712584,295.7712584,21.5742147,0.0,0.0,147.8856292,21.5742147,0.0,32.69197045,434.9452748,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.28,0.9,2.0,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3.0,99.0,1,1,52
210,4.0,FC(F)(F)C1=CC(C2=C[C@]3(C)C(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C[C@@]2(C)CC3)=CC(C(F)(F)F)=C1,0.0,-0.17,0.0,0.0,-0.17,0.0,0.0,0.0,558.1216892,147.8856292,295.7712584,295.7712584,21.5742147,0.0,0.0,147.8856292,21.5742147,0.0,32.69197045,434.9452748,1.0,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3.0,L3.28,0.9,2.0,MeOH/CH2Cl2,O=C1C=CCO1,30,3.0,76.0,1,1,52
211,25.5,C[C@]1(CC2)C(C3=CC(OC)=C(OC)C(OC)=C3)=C[C@]2(C)C(C4=CC(OC)=C(OC)C(OC)=C4)=C1,0.0,0.0,0.0,0.0,-0.17,0.0,0.0,1.0,466.2355388,155.1469416,310.2938831,310.2938831,21.5742147,0.0,0.0,155.1469416,21.5742147,0.0,32.69197045,449.4678996,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.29,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3.0,99.0,1,1,54
212,1.0,OC(C)(C)C1=C[C@@H]2C=C[C@H]1C2,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.1044651,64.9564121,64.9564121,64.9564121,0.0,0.0,0.0,0.0,0.0,0.0,20.25598522,160.3207023,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.3,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,2.0,70.0,1,1,55
213,16.5,OC[C@@]12C=C(C3=CC=CC=C3)[C@@](CC2)(CO)C=C1C4=CC=CC=C4,-0.01,0.0,0.0,-0.01,0.0,0.0,0.0,1.0,318.1619799,76.88830503,153.7766101,153.7766101,30.36444165,0.0,0.0,76.88830503,30.36444165,0.0,32.69197045,310.5310804,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.30,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3.0,98.0,1,1,56
214,21.5,COC[C@@]12C=C(C3=CC=CC=C3)[C@@](CC2)(COC)C=C1C4=CC=CC=C4,-0.01,0.0,0.0,-0.01,0.0,0.0,0.0,1.0,346.1932801,76.88830503,153.7766101,153.7766101,47.66042687,0.0,0.0,76.88830503,47.66042687,0.0,32.69197045,345.1230509,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.31,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3.0,98.0,1,1,57
215,12.75,O=C(OC)[C@]1(CC2)C(C3=CC=CC=C3)=C[C@]2(C(OC)=O)C(C4=CC=CC=C4)=C1,-0.01,0.45,0.0,-0.01,0.45,0.0,0.0,1.0,374.1518092,76.88830503,153.7766101,153.7766101,53.81419488,0.0,0.0,76.88830503,53.81419488,0.0,32.69197045,357.4305869,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.32,0.9,2.0,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3.0,95.0,1,1,58
216,13.5,O=C(OC)[C@]1(CC2)C(C3=CC(C)=CC=C3)=C[C@]2(C(OC)=O)C(C4=CC(C)=CC=C4)=C1,-0.01,0.45,0.0,-0.01,0.45,0.0,0.0,1.0,402.1831093,94.18429025,188.3685805,188.3685805,53.81419488,0.0,0.0,94.18429025,53.81419488,0.0,32.69197045,392.0225573,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.33,0.9,2.0,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3.0,98.0,1,1,59
217,7.625,O=C(OC)[C@]1(CC2)C(C3=CC(C(F)(F)F)=CC=C3)=C[C@]2(C(OC)=O)C(C4=CC(C(F)(F)F)=CC=C4)=C1,0.0,0.45,0.0,0.0,0.45,0.0,0.0,1.0,510.1265784,112.3869671,224.7739342,224.7739342,53.81419488,0.0,0.0,112.3869671,53.81419488,0.0,32.69197045,428.427911,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.34,0.9,2.0,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3.0,93.0,1,1,60
218,12.5,O=C(OC)[C@]1(CC2)C(C3=CC=C(OC)C=C3)=C[C@]2(C(OC)=O)C(C4=CC=C(OC)C=C4)=C1,0.0,0.45,0.0,0.0,0.45,0.0,0.0,1.0,434.1729386,102.9745172,205.9490344,205.9490344,53.81419488,0.0,0.0,102.9745172,53.81419488,0.0,32.69197045,409.6030112,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.36,0.9,2.0,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3.0,99.0,1,1,61
219,14.75,O=C(OC)[C@]1(CC2)C(C3=CC(C)=CC(C)=C3)=C[C@]2(C(OC)=O)C(C4=CC(C)=CC(C)=C4)=C1,-0.09,0.45,0.0,-0.09,0.45,0.0,0.0,1.0,430.2144094,111.4802755,222.9605509,222.9605509,53.81419488,0.0,0.0,111.4802755,53.81419488,0.0,32.69197045,426.6145278,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.37,0.9,2.0,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3.0,96.0,1,1,62
220,6.25,O=C(OC)[C@]1(CC2)C(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)=C[C@]2(C(OC)=O)C(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1,0.0,0.45,0.0,0.0,0.45,0.0,0.0,1.0,646.1013477,147.8856292,295.7712584,295.7712584,53.81419488,0.0,0.0,147.8856292,53.81419488,0.0,32.69197045,499.4252352,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.38,0.9,2.0,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3.0,43.0,1,1,63
221,14.0,O=C(OC)[C@]1(CC2)C(C3=CC(OC)=C(OC)C(OC)=C3)=C[C@]2(C(OC)=O)C(C4=CC(OC)=C(OC)C(OC)=C4)=C1,0.0,0.45,0.0,0.0,0.45,0.0,0.0,1.0,554.2151973,155.1469416,310.2938831,310.2938831,53.81419488,0.0,0.0,155.1469416,53.81419488,0.0,32.69197045,513.9478599,1.0,[Rh(C2H4)2Cl]2,22.51198396,0.0,18.15163112,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.39,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3.0,98.0,1,1,64
222,2.0,CC(C)(C1=C[C@@H]2C=C[C@H]1C2)OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.1201151,82.25239732,82.25239732,82.25239732,0.0,0.0,0.0,0.0,0.0,0.0,20.25598522,177.6166876,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.4,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,2.0,90.0,1,1,65
223,2.0,CC(C)(C1=C[C@@H]2C=C[C@H]1C2)OCOCC3=CC=CC=C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.1619799,180.948685,180.948685,180.948685,0.0,0.0,0.0,0.0,0.0,0.0,20.25598522,276.3129753,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.5,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,2.0,95.0,1,1,66
224,2.5,OC(C)(C)C1=C[C@@H]2C=C[C@H]1CC2,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.1201151,64.9564121,64.9564121,64.9564121,0.0,0.0,0.0,0.0,0.0,0.0,32.69197045,173.8166876,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.17,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,1.0,98.0,1,1,67
225,6.0,CC(OCOCC1=CC=CC=C1)(C)C2=C[C@@H]3C=C[C@H]2CC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.1619799,163.6526998,163.6526998,163.6526998,0.0,0.0,0.0,0.0,0.0,0.0,32.69197045,272.5129753,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.18,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,1.0,98.0,1,1,68
226,2.0,OC(CC(C)C)(CC(C)C)C1=C[C@@H]2C=C[C@H]1CC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.2140155,168.7323234,168.7323234,168.7323234,0.0,0.0,0.0,0.0,0.0,0.0,32.69197045,277.5925989,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0.0,0.0,Lam,134.6239983,OB(O)c1ccccc1,2.0,L3.19,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,1.0,98.0,1,1,9
227,95.0,C[C@]1(OC)[C@@H]2C=C[C@@](C1)(C)C(C3=CC=C(C)C=C3)=C2,0.0,0.0,0.0,0.0,-0.17,-0.03,-0.27,0.0,254.1670653,0.0,0.0,0.0,0.0,0.0,94.18429025,0.0,21.5742147,94.18429025,76.07416785,263.7227483,0.5,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.46,1.0,2.2,MeOH/CH2Cl2,O=C1C=CCO1,25,1.0,56.0,1,1,36
228,91.5,CC(C)(C)C(C=C1)=CC=C1C2=C[C@H]3C=C[C@]2(C)C[C@@]3(C)OC,0.0,0.0,0.0,0.0,-0.17,0.0,-0.27,0.0,296.2140155,0.0,0.0,0.0,0.0,0.0,146.0722459,0.0,21.5742147,146.0722459,76.07416785,315.610704,0.5,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0.0,0.0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2.0,L3.47,1.0,2.2,MeOH/CH2Cl2,O=C1C=CCO1,25,1.0,58.0,1,1,37
229,15.0,CC(C)(C)C(C=C1)=CC=C1C2=C[C@H]3C=C[C@]2(C)C[C@@]3(C)OC,0.0,0.0,0.0,0.0,-0.17,0.0,-0.27,1.0,296.2140155,0.0,0.0,0.0,0.0,0.0,146.0722459,0.0,21.5742147,146.0722459,76.07416785,315.610704,0.5,[Rh(C2H4)2Cl]2,20.21646842,0.0,18.72206172,0.0,Lam,234.8336777,CC1(C)OB(C2=CC=CC=C2O)OC1(C)C,2.0,L3.47,5.0,10.0,dioxane/H2O,ClC1=CC(C(F)(F)F)=CN=C1/C=C/CCC,80,16.0,73.0,1,1,37
230,1.5,CC(C)(C1=C[C@@H]2C=C[C@H]1C2)OCOCC3=CC=CC=C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.1619799,180.948685,180.948685,180.948685,0.0,0.0,0.0,0.0,0.0,0.0,20.25598522,276.3129753,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0.0,0.0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2.0,L3.5,0.25,0.55,dioxane,O=C1C=CCC1,25,2.0,95.0,1,1,66
