,%top,Ligand,ER1,ER2,ER3,ER4,ER5,ER6,ER7,EZ,LMW,LVR1,LVR1+4,LVR1+4/3+6,LVR2,LVR3,LVR3+6,LVR4,LVR5,LVR6,LVR7,LVWhole,RS,Rh source,SStoutR1,SStoutR2,SStoutR3,SStoutR4,Type,VB,boron reagent,equivs boron reagent,ligand,mol% Rh,mol% ligand,solvent,substrate,temp,time,yield,Original,Confg
211,25.5,C[C@]1(CC2)C(C3=CC(OC)=C(OC)C(OC)=C3)=C[C@]2(C)C(C4=CC(OC)=C(OC)C(OC)=C4)=C1,0,0,0,0,-0.17,0,0,1,466.2355388,155.1469416,310.2938831,310.2938831,21.5742147,0,0,155.1469416,21.5742147,0,32.69197045,449.4678996,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.29,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3,99,1,1
212,1,OC(C)(C)C1=C[C@@H]2C=C[C@H]1C2,-0.17,0,0,0,0,0,0,0,150.1044651,64.9564121,64.9564121,64.9564121,0,0,0,0,0,0,20.25598522,160.3207023,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.3,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,2,70,1,1
213,16.5,OC[C@@]12C=C(C3=CC=CC=C3)[C@@](CC2)(CO)C=C1C4=CC=CC=C4,-0.01,0,0,-0.01,0,0,0,1,318.1619799,76.88830503,153.7766101,153.7766101,30.36444165,0,0,76.88830503,30.36444165,0,32.69197045,310.5310804,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.30,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3,98,1,1
214,21.5,COC[C@@]12C=C(C3=CC=CC=C3)[C@@](CC2)(COC)C=C1C4=CC=CC=C4,-0.01,0,0,-0.01,0,0,0,1,346.1932801,76.88830503,153.7766101,153.7766101,47.66042687,0,0,76.88830503,47.66042687,0,32.69197045,345.1230509,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.31,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3,98,1,1
215,12.75,O=C(OC)[C@]1(CC2)C(C3=CC=CC=C3)=C[C@]2(C(OC)=O)C(C4=CC=CC=C4)=C1,-0.01,0.45,0,-0.01,0.45,0,0,1,374.1518092,76.88830503,153.7766101,153.7766101,53.81419488,0,0,76.88830503,53.81419488,0,32.69197045,357.4305869,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.32,0.9,2,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3,95,1,1
216,13.5,O=C(OC)[C@]1(CC2)C(C3=CC(C)=CC=C3)=C[C@]2(C(OC)=O)C(C4=CC(C)=CC=C4)=C1,-0.01,0.45,0,-0.01,0.45,0,0,1,402.1831093,94.18429025,188.3685805,188.3685805,53.81419488,0,0,94.18429025,53.81419488,0,32.69197045,392.0225573,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.33,0.9,2,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3,98,1,1
217,7.625,O=C(OC)[C@]1(CC2)C(C3=CC(C(F)(F)F)=CC=C3)=C[C@]2(C(OC)=O)C(C4=CC(C(F)(F)F)=CC=C4)=C1,0,0.45,0,0,0.45,0,0,1,510.1265784,112.3869671,224.7739342,224.7739342,53.81419488,0,0,112.3869671,53.81419488,0,32.69197045,428.427911,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.34,0.9,2,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3,93,1,1
218,12.5,O=C(OC)[C@]1(CC2)C(C3=CC=C(OC)C=C3)=C[C@]2(C(OC)=O)C(C4=CC=C(OC)C=C4)=C1,0,0.45,0,0,0.45,0,0,1,434.1729386,102.9745172,205.9490344,205.9490344,53.81419488,0,0,102.9745172,53.81419488,0,32.69197045,409.6030112,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.36,0.9,2,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3,99,1,1
219,14.75,O=C(OC)[C@]1(CC2)C(C3=CC(C)=CC(C)=C3)=C[C@]2(C(OC)=O)C(C4=CC(C)=CC(C)=C4)=C1,-0.09,0.45,0,-0.09,0.45,0,0,1,430.2144094,111.4802755,222.9605509,222.9605509,53.81419488,0,0,111.4802755,53.81419488,0,32.69197045,426.6145278,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.37,0.9,2,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3,96,1,1
220,6.25,O=C(OC)[C@]1(CC2)C(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)=C[C@]2(C(OC)=O)C(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C1,0,0.45,0,0,0.45,0,0,1,646.1013477,147.8856292,295.7712584,295.7712584,53.81419488,0,0,147.8856292,53.81419488,0,32.69197045,499.4252352,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.38,0.9,2,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3,43,1,1
221,14,O=C(OC)[C@]1(CC2)C(C3=CC(OC)=C(OC)C(OC)=C3)=C[C@]2(C(OC)=O)C(C4=CC(OC)=C(OC)C(OC)=C4)=C1,0,0.45,0,0,0.45,0,0,1,554.2151973,155.1469416,310.2938831,310.2938831,53.81419488,0,0,155.1469416,53.81419488,0,32.69197045,513.9478599,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.39,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3,98,1,1
222,2,CC(C)(C1=C[C@@H]2C=C[C@H]1C2)OC,0,0,0,0,0,0,0,0,164.1201151,82.25239732,82.25239732,82.25239732,0,0,0,0,0,0,20.25598522,177.6166876,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.4,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,2,90,1,1
223,2,CC(C)(C1=C[C@@H]2C=C[C@H]1C2)OCOCC3=CC=CC=C3,0,0,0,0,0,0,0,0,270.1619799,180.948685,180.948685,180.948685,0,0,0,0,0,0,20.25598522,276.3129753,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.5,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,2,95,1,1
224,2.5,OC(C)(C)C1=C[C@@H]2C=C[C@H]1CC2,-0.14,0,0,0,0,0,0,0,164.1201151,64.9564121,64.9564121,64.9564121,0,0,0,0,0,0,32.69197045,173.8166876,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.17,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,1,98,1,1
225,6,CC(OCOCC1=CC=CC=C1)(C)C2=C[C@@H]3C=C[C@H]2CC3,0,0,0,0,0,0,0,0,270.1619799,163.6526998,163.6526998,163.6526998,0,0,0,0,0,0,32.69197045,272.5129753,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.18,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,1,98,1,1
226,2,OC(CC(C)C)(CC(C)C)C1=C[C@@H]2C=C[C@H]1CC2,0,0,0,0,0,0,0,0,248.2140155,168.7323234,168.7323234,168.7323234,0,0,0,0,0,0,32.69197045,277.5925989,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.19,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,1,98,1,1
227,95,C[C@]1(OC)[C@@H]2C=C[C@@](C1)(C)C(C3=CC=C(C)C=C3)=C2,0,0,0,0,-0.17,-0.03,-0.27,0,254.1670653,0,0,0,0,0,94.18429025,0,21.5742147,94.18429025,76.07416785,263.7227483,0.5,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.46,1,2.2,MeOH/CH2Cl2,O=C1C=CCO1,25,1,56,1,1
228,91.5,CC(C)(C)C(C=C1)=CC=C1C2=C[C@H]3C=C[C@]2(C)C[C@@]3(C)OC,0,0,0,0,-0.17,0,-0.27,0,296.2140155,0,0,0,0,0,146.0722459,0,21.5742147,146.0722459,76.07416785,315.610704,0.5,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.47,1,2.2,MeOH/CH2Cl2,O=C1C=CCO1,25,1,58,1,1
229,15,CC(C)(C)C(C=C1)=CC=C1C2=C[C@H]3C=C[C@]2(C)C[C@@]3(C)OC,0,0,0,0,-0.17,0,-0.27,1,296.2140155,0,0,0,0,0,146.0722459,0,21.5742147,146.0722459,76.07416785,315.610704,0.5,[Rh(C2H4)2Cl]2,20.21646842,0,18.72206172,0,Lam,234.8336777,CC1(C)OB(C2=CC=CC=C2O)OC1(C)C,2,L3.47,5,10,dioxane/H2O,ClC1=CC(C(F)(F)F)=CN=C1/C=C/CCC,80,16,73,1,1
230,1.5,CC(C)(C1=C[C@@H]2C=C[C@H]1C2)OCOCC3=CC=CC=C3,0,0,0,0,0,0,0,0,270.1619799,180.948685,180.948685,180.948685,0,0,0,0,0,0,20.25598522,276.3129753,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2,L3.5,0.25,0.55,dioxane,O=C1C=CCC1,25,2,95,1,1
231,0.5,C[C@]1(CC2)C(C3=CC=CC=C3)=C[C@]2(C)C(C4=CC=CC=C4)=C1,-0.01,-0.17,0,-0.01,-0.17,0,0,0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,21.5742147,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,1.2,L3.26,0.9,2,MeOH/CH2Cl2,O=C1CCCC=C1,25,1,98,1,1
232,1,FC(F)(F)C1=CC(C2=C[C@]3(C)C(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C[C@@]2(C)CC3)=CC(C(F)(F)F)=C1,0,-0.17,0,0,-0.17,0,0,0,558.1216892,147.8856292,295.7712584,295.7712584,21.5742147,0,0,147.8856292,21.5742147,0,32.69197045,434.9452748,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.28,0.9,2,MeOH/CH2Cl2,O=C1CCCC=C1,30,3,92,1,1
233,3,CC(C)(C1=C[C@@H]2C=C[C@H]1C2)OCOCC3=CC=CC=C3,0,0,0,0,0,0,0,0,270.1619799,180.948685,180.948685,180.948685,0,0,0,0,0,0,20.25598522,276.3129753,0.5,[Rh(C2H4)2Cl]2,22.51198396,18.72206172,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.5,1.5,3.3,dioxane/H2O,O=C1C=CCCCC1,25,2,83,1,1
234,7,CC(C)(C1=C[C@@H]2C=C[C@H]1C2)OCOCC3=CC=CC=C3,0,0,0,0,0,0,0,1,270.1619799,180.948685,180.948685,180.948685,0,0,0,0,0,0,20.25598522,276.3129753,0.5,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.5,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,2,74,1,1
235,4.5,C[C@@]1(C2(C)C)C=C(C3=CC=CC=C3)[C@H]2C=C1C4=CC=CC=C4,-0.01,-0.17,0,-0.01,0,0,-0.17,0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,0,0,54.84795567,296.7506265,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.10,1.5,3.6,dioxane/water ,O=C1CCCC=C1,25,1,94,1,1
236,93.5,C[C@]1(OC)[C@@H]2C=C[C@@](C1)(C)C(C3=CC=C(OC)C=C3)=C2,0,0,0,0,-0.17,-0.08,-0.27,0,270.1619799,0,0,0,0,0,102.9745172,0,21.5742147,102.9745172,76.07416785,272.5129753,0.5,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.50,1,2.2,MeOH/CH2Cl2,O=C1C=CCO1,25,1,59,1,1
237,3.222222222,C[C@@]1(C2(C)C)C=C(C3=CC=C([N+]([O-])=O)C=C3)[C@H]2C=C1C4=CC=C([N+]([O-])=O)C=C4,0.26,-0.17,0,0.26,0,0,-0.17,0,376.1423071,102.8290606,205.6581212,205.6581212,21.5742147,0,0,102.8290606,0,0,54.84795567,348.6321376,1,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.14,1.5,3.6,i-PrOH,O=C1CCCC=C1,30,1,96,1,1
238,98,C[C@]1(OC)[C@@H]2C=C[C@@](C1)(C)C(C3=C(C)C=CC=C3C)=C2,0,0,0,0,-0.17,0,-0.27,0,268.1827154,0,0,0,0,0,111.4802755,0,21.5742147,111.4802755,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,160.7102105,OB(C1=CC=CC(OC)=C1)O,2,L3.52,1,2.2,DCM,O=C1C=CCC1,25,1,85,1,1
239,96.5,C[C@]1(OC)[C@@H]2C=C[C@@](C1)(C)C(C3=C(C)C=CC=C3C)=C2,0,0,0,0,-0.17,0,-0.27,0,268.1827154,0,0,0,0,0,111.4802755,0,21.5742147,111.4802755,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,22.51198396,18.72206172,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.52,1,2.2,MeOH/CH2Cl2,O=C1C=CCCCC1,25,1,53,1,1
240,92.5,C[C@]1(OC)[C@@H]2C=C[C@@](C1)(C)C(C3=C(C)C=CC=C3C)=C2,0,0,0,0,-0.17,0,-0.27,0,268.1827154,0,0,0,0,0,111.4802755,0,21.5742147,111.4802755,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.52,1,2.2,MeOH/CH2Cl2,O=C1C=CCO1,25,1,56,1,1
241,95,C[C@]1(OC)[C@@H]2C=C[C@@](C1)(C)C(C3=C(C)C=CC=C3C)=C2,0,0,0,0,-0.17,0,-0.27,1,268.1827154,0,0,0,0,0,111.4802755,0,21.5742147,111.4802755,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,26.97717105,0,18.72206172,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.52,1,2.2,MeOH/CH2Cl2,CC(C)(C)NC(/C=C/CCC)=O,25,1,40,1,1
242,98.5,C[C@]1(OC)[C@@H]2C=C[C@@](C1)(C)C(C3=CC=C(OC)C(OC)=C3)=C2,0,0,0,0,-0.17,0,-0.27,0,300.1725446,0,0,0,0,0,129.0607294,0,21.5742147,129.0607294,76.07416785,298.5991875,0.5,[Rh(C2H4)2Cl]2,18.25910483,38.87019992,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.54,1,2.2,MeOH/CH2Cl2,O=C1C=CCCO1,25,1,95,1,1
243,85.5,C[C@]1(OC)[C@@H]2C=C[C@@](C1)(C)C(C3=CC=C(OC)C(OC)=C3)=C2,0,0,0,0,-0.17,0,-0.27,0,300.1725446,0,0,0,0,0,129.0607294,0,21.5742147,129.0607294,76.07416785,298.5991875,0.5,[Rh(C2H4)2Cl]2,18.25910483,38.87019992,0,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.54,1,2.2,MeOH/CH2Cl2,O=C1C=CCCO1,25,1,95,1,1
244,93,C[C@]1(OC)[C@@H]2C=C[C@@](C1)(C)C(C3=CC=C(OC)C(OC)=C3)=C2,0,0,0,0,-0.17,0,-0.27,0,300.1725446,0,0,0,0,0,129.0607294,0,21.5742147,129.0607294,76.07416785,298.5991875,0.5,[Rh(C2H4)2Cl]2,18.25910483,38.87019992,0,0,Lam,175.2785624,OB(C1=C2C(C=CC=C2)=CC=C1)O,2,L3.54,1,2.2,MeOH/CH2Cl2,O=C1C=CCCO1,25,1,95,1,1
245,95,C=CCC1=C[C@H]2C(CC=C)=C[C@@H]1C2,0,0,-0.16,0,0,-0.16,0,0,144.0939004,0,0,0,0,36.23374097,72.46748195,0,0,36.23374097,20.25598522,163.5535427,0,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2,L3.6,1.5,3.3,dioxane,O=C1C=CCC1,25,16,44,1,0
246,98.5,C=CCC1=C[C@]2(C)C(CC(C)C)=C[C@H]1[C@@](OC)(C)C2,0.07,0,0,-0.12,-0.17,0,-0.27,0,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,348.0319373,B1(C2=CC=CC=C2)OB(C3=CC=CC=C3)OB(C4=CC=CC=C4)O1,2,L3.63,1.5,3.3,dioxane,O=C1C=CCC1,25,1,95,1,1
247,10,O=C(C1=C[C@@H]2C(C)=C[C@H]1[C@H](C2)C(C)C)OC3=CC4=C(C=C3)C=CC=C4,0.44,0,0,-0.17,0,0,-0.15,0,332.17763,149.7828493,171.357064,171.357064,0,0,0,21.5742147,0,0,84.57992612,327.8270656,0.5,Rh 7,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,1.5,L3.81,0.75,1,dioxane/water ,O=C1CCCC=C1,100,16,72,1,1
248,95,C=CCC1=C[C@]2(C)C(CC(C)C)=C[C@H]1[C@@](OC)(C)C2,0.07,0,0,-0.12,-0.17,0,-0.27,1,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,0,19.22207626,0,Lam,160.7102105,OB(C1=CC=C(OC)C=C1)O,2,L3.63,1.5,3.3,dioxane/H2O,CC(/C=C/C1=CC=CC=C1)=O,25,0.1,68,1,1
249,94.5,C=CCC1=C[C@]2(C)C(CC(C)C)=C[C@H]1[C@@](OC)(C)C2,0.07,0,0,-0.12,-0.17,0,-0.27,1,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,0,21.5742147,0,Lam,166.5795098,OB(/C=C/C1=CC=CC=C1)O,2,L3.63,1.5,3.3,dioxane/H2O,CC(/C=C/C)=O,25,1,78,1,1
250,94,C=CCC1=C[C@]2(C)C(CC(C)C)=C[C@H]1[C@@](OC)(C)C2,0.07,0,0,-0.12,-0.17,0,-0.27,1,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,17.93806496,0,21.5742147,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.63,1.5,3.3,dioxane/H2O,COC(/C=C/C)=O,25,1,93,1,1
251,95.5,C=CCC1=C[C@]2(C)C(CC(C)C)=C[C@H]1[C@@](OC)(C)C2,0.07,0,0,-0.12,-0.17,0,-0.27,0,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.63,1.5,3.3,dioxane/H2O,O=C1C=CCO1,25,1,80,1,1
252,4.5,C[C@]1(OC)[C@@H]2C=C(CC(C)C)[C@@](C1)(C)C=C2CC3=CC=CC=C3,-0.09,0,0,-0.12,-0.17,0,-0.27,1,310.2296656,94.18429025,167.6464606,167.6464606,0,0,0,73.46217037,21.5742147,0,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.64,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3,99,1,1
253,1,C[C@]1(OC)[C@@H]2C=C(CC(C)C)[C@@](C1)(C)C=C2CC3=CC=CC=C3,-0.09,0,0,-0.12,-0.17,0,-0.27,0,310.2296656,94.18429025,167.6464606,167.6464606,0,0,0,73.46217037,21.5742147,0,76.07416785,332.9066892,0.5,[Rh(C2H4)2Cl]2,18.25910483,23.54607256,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.64,1.5,3.3,dioxane/H2O,O=C(O1)C=CC2=C1C=CC(C)=C2,30,24,20,1,1
254,98,C=CCC1=C[C@]2(C)C(CC(C)C)=C[C@H]1[C@@](OC)(C)C2,0.07,0,0,-0.12,-0.17,0,-0.27,0,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,156.8595098,C1COB(O1)c1ccccc1,2,L3.63,1.5,3.3,dioxane/water ,O=C1CCCC=C1,25,18,83,1,1
255,1,OC(C)(C)C1=C[C@@H]2C(C)=C[C@H]1[C@@H](C(C)C)C2,0,0,0,-0.17,0,0,-0.15,0,220.1827154,64.9564121,86.53062679,86.53062679,0,0,0,21.5742147,0,0,84.57992612,243.0006285,0.5,Rh:Ag (1:1) 9,22.51198396,19.43509996,0,0,Lam,207.2340739,OB(O)c1ccc(cc1)-c1ccccc1,1.5,L3.74,0.75,1,toluene/water,O=C1CCCC=C1,100,10,99,1,1
256,98.5,C=CCC1=C[C@]2(C)C(CC(C)C)=C[C@H]1[C@@](OC)(C)C2,0.07,0,0,-0.12,-0.17,0,-0.27,0,246.1983655,36.23374097,109.6959113,109.6959113,0,0,0,73.46217037,21.5742147,0,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,175.3697368,CC(=O)c1ccc(cc1)B(O)O,2,L3.63,1.5,3.3,dioxane/water,O=C1CCCC=C1,50,1,96,1,1
257,3,CC(C)CC1=C[C@H]2C(CC=C)=C[C@]1(C)C[C@]2(C)OC,0,0,0.07,0,-0.17,-0.12,-0.27,0,246.1983655,0,0,0,0,36.23374097,109.6959113,0,21.5742147,73.46217037,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2,L3.69,1.5,3.3,dioxane,O=C1C=CCC1,25,1,91,1,0
258,2.5,CC(C)CC1=C[C@H]2C(CC=C)=C[C@]1(C)C[C@]2(C)OC,0,0,0.07,0,-0.17,-0.12,-0.27,0,246.1983655,0,0,0,0,36.23374097,109.6959113,0,21.5742147,73.46217037,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,149.8350664,ClC1=CC(B(O)O)=CC=C1,2,L3.69,1.5,3.3,dioxane,O=C1C=CCC1,50,1,98,1,0
259,99,C[C@]1(OC)[C@@H]2C=C[C@@](C1)(C)C(C3=C(C)C=CC=C3C)=C2,0,0,0,0,-0.17,0,-0.27,0,268.1827154,0,0,0,0,0,111.4802755,0,21.5742147,111.4802755,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,170.1226604,OB(O)c1ccc(cc1)C(F)(F)F,2,L3.52,1,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,1,66,1,1
260,2.5,CC(C)CC1=C[C@H]2C(CC=C)=C[C@]1(C)C[C@]2(C)OC,0,0,0.07,0,-0.17,-0.12,-0.27,0,246.1983655,0,0,0,0,36.23374097,109.6959113,0,21.5742147,73.46217037,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,18.72206172,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.69,1.5,3.3,dioxane/H2O,O=C1C=CCCCC1,25,1,81,1,0
261,5,CC(C)CC1=C[C@H]2C(CC=C)=C[C@]1(C)C[C@]2(C)OC,0,0,0.07,0,-0.17,-0.12,-0.27,0,246.1983655,0,0,0,0,36.23374097,109.6959113,0,21.5742147,73.46217037,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,166.5795098,OB(/C=C/C1=CC=CC=C1)O,2,L3.69,1.5,3.3,dioxane/H2O,O=C1C=CCC1,25,1,97,1,0
262,91.5,CC(C)CC1=C[C@H]2C(CC=C)=C[C@]1(C)C[C@]2(C)OC,0,0,0.07,0,-0.17,-0.12,-0.27,1,246.1983655,0,0,0,0,36.23374097,109.6959113,0,21.5742147,73.46217037,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,27.7279827,0,19.22207626,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,2,L3.69,1.5,3.3,dioxane/H2O,[H]C(/C=C/C1=CC=CC=C1)=O,50,1.25,50,1,0
263,90,CC(C)CC1=C[C@H]2C(CC=C)=C[C@]1(C)C[C@]2(C)OC,0,0,0.07,0,-0.17,-0.12,-0.27,0,246.1983655,0,0,0,0,36.23374097,109.6959113,0,21.5742147,73.46217037,76.07416785,274.95614,0.5,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,257.9989622,CC1(C)OB(/C=C/C2=CC=CC=C2)OC1(C)C,2,L3.69,1.5,3.3,dioxane/H2O,O=C1C=CCO1,25,72,52,1,0
264,94.5,CC(C)CC1=C[C@H]2C(CC(C)C)=C[C@@H]1C2,0,0,-0.12,0,0,-0.12,0,0,204.1878008,0,0,0,0,73.46217037,146.9243407,0,0,73.46217037,20.25598522,238.0104015,0,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2,L3.7,1.5,3.3,dioxane,O=C1C=CCC1,25,16,73,1,0
265,0.4,OC(C)(C)C1=C[C@@H]2C(C)=C[C@H]1[C@@H](C(C)C)C2,0,0,0,-0.17,0,0,-0.15,0,220.1827154,64.9564121,86.53062679,86.53062679,0,0,0,21.5742147,0,0,84.57992612,243.0006285,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,170.1226604,OB(O)c1ccc(cc1)C(F)(F)F,1.5,L3.74,1.5,3.3,dioxane/water,O=C1CCCC=C1,30,1,97,1,1
